smiles,pIC50,QED,TPSA,logP,heavy_atom_count,ratio_C,ratio_N,ratio_O,ratio_F,ratio_S,ratio_Br,ratio_Cl,ratio_I,ratio_C_N,ratio_C_O,ratio_C_F,ratio_C_S,ratio_C_Br,ratio_C_Cl,ratio_C_I,ratio_N_O,ratio_N_F,ratio_N_S,ratio_N_Br,ratio_N_Cl,ratio_N_I,ratio_O_F,ratio_O_S,ratio_O_Br,ratio_O_Cl,ratio_O_I,ratio_F_S,ratio_F_Br,ratio_F_Cl,ratio_F_I,ratio_S_Br,ratio_S_Cl,ratio_S_I,ratio_Br_Cl,ratio_Br_I,ratio_Cl_I,ratio_C_N_O,ratio_C_N_F,ratio_C_N_S,ratio_C_N_Br,ratio_C_N_Cl,ratio_C_N_I,ratio_C_O_F,ratio_C_O_S,ratio_C_O_Br,ratio_C_O_Cl,ratio_C_O_I,ratio_C_F_S,ratio_C_F_Br,ratio_C_F_Cl,ratio_C_F_I,ratio_C_S_Br,ratio_C_S_Cl,ratio_C_S_I,ratio_C_Br_Cl,ratio_C_Br_I,ratio_C_Cl_I,ratio_N_O_F,ratio_N_O_S,ratio_N_O_Br,ratio_N_O_Cl,ratio_N_O_I,ratio_N_F_S,ratio_N_F_Br,ratio_N_F_Cl,ratio_N_F_I,ratio_N_S_Br,ratio_N_S_Cl,ratio_N_S_I,ratio_N_Br_Cl,ratio_N_Br_I,ratio_N_Cl_I,ratio_O_F_S,ratio_O_F_Br,ratio_O_F_Cl,ratio_O_F_I,ratio_O_S_Br,ratio_O_S_Cl,ratio_O_S_I,ratio_O_Br_Cl,ratio_O_Br_I,ratio_O_Cl_I,ratio_F_S_Br,ratio_F_S_Cl,ratio_F_S_I,ratio_F_Br_Cl,ratio_F_Br_I,ratio_F_Cl_I,ratio_S_Br_Cl,ratio_S_Br_I,ratio_S_Cl_I,ratio_Br_Cl_I,ratio_C_N_O_F,ratio_C_N_O_S,ratio_C_N_O_Br,ratio_C_N_O_Cl,ratio_C_N_O_I,ratio_C_N_F_S,ratio_C_N_F_Br,ratio_C_N_F_Cl,ratio_C_N_F_I,ratio_C_N_S_Br,ratio_C_N_S_Cl,ratio_C_N_S_I,ratio_C_N_Br_Cl,ratio_C_N_Br_I,ratio_C_N_Cl_I,ratio_C_O_F_S,ratio_C_O_F_Br,ratio_C_O_F_Cl,ratio_C_O_F_I,ratio_C_O_S_Br,ratio_C_O_S_Cl,ratio_C_O_S_I,ratio_C_O_Br_Cl,ratio_C_O_Br_I,ratio_C_O_Cl_I,ratio_C_F_S_Br,ratio_C_F_S_Cl,ratio_C_F_S_I,ratio_C_F_Br_Cl,ratio_C_F_Br_I,ratio_C_F_Cl_I,ratio_C_S_Br_Cl,ratio_C_S_Br_I,ratio_C_S_Cl_I,ratio_C_Br_Cl_I,ratio_N_O_F_S,ratio_N_O_F_Br,ratio_N_O_F_Cl,ratio_N_O_F_I,ratio_N_O_S_Br,ratio_N_O_S_Cl,ratio_N_O_S_I,ratio_N_O_Br_Cl,ratio_N_O_Br_I,ratio_N_O_Cl_I,ratio_N_F_S_Br,ratio_N_F_S_Cl,ratio_N_F_S_I,ratio_N_F_Br_Cl,ratio_N_F_Br_I,ratio_N_F_Cl_I,ratio_N_S_Br_Cl,ratio_N_S_Br_I,ratio_N_S_Cl_I,ratio_N_Br_Cl_I,ratio_O_F_S_Br,ratio_O_F_S_Cl,ratio_O_F_S_I,ratio_O_F_Br_Cl,ratio_O_F_Br_I,ratio_O_F_Cl_I,ratio_O_S_Br_Cl,ratio_O_S_Br_I,ratio_O_S_Cl_I,ratio_O_Br_Cl_I,ratio_F_S_Br_Cl,ratio_F_S_Br_I,ratio_F_S_Cl_I,ratio_F_Br_Cl_I,ratio_S_Br_Cl_I,ratio_C_N_O_F_S,ratio_C_N_O_F_Br,ratio_C_N_O_F_Cl,ratio_C_N_O_F_I,ratio_C_N_O_S_Br,ratio_C_N_O_S_Cl,ratio_C_N_O_S_I,ratio_C_N_O_Br_Cl,ratio_C_N_O_Br_I,ratio_C_N_O_Cl_I,ratio_C_N_F_S_Br,ratio_C_N_F_S_Cl,ratio_C_N_F_S_I,ratio_C_N_F_Br_Cl,ratio_C_N_F_Br_I,ratio_C_N_F_Cl_I,ratio_C_N_S_Br_Cl,ratio_C_N_S_Br_I,ratio_C_N_S_Cl_I,ratio_C_N_Br_Cl_I,ratio_C_O_F_S_Br,ratio_C_O_F_S_Cl,ratio_C_O_F_S_I,ratio_C_O_F_Br_Cl,ratio_C_O_F_Br_I,ratio_C_O_F_Cl_I,ratio_C_O_S_Br_Cl,ratio_C_O_S_Br_I,ratio_C_O_S_Cl_I,ratio_C_O_Br_Cl_I,ratio_C_F_S_Br_Cl,ratio_C_F_S_Br_I,ratio_C_F_S_Cl_I,ratio_C_F_Br_Cl_I,ratio_C_S_Br_Cl_I,ratio_N_O_F_S_Br,ratio_N_O_F_S_Cl,ratio_N_O_F_S_I,ratio_N_O_F_Br_Cl,ratio_N_O_F_Br_I,ratio_N_O_F_Cl_I,ratio_N_O_S_Br_Cl,ratio_N_O_S_Br_I,ratio_N_O_S_Cl_I,ratio_N_O_Br_Cl_I,ratio_N_F_S_Br_Cl,ratio_N_F_S_Br_I,ratio_N_F_S_Cl_I,ratio_N_F_Br_Cl_I,ratio_N_S_Br_Cl_I,ratio_O_F_S_Br_Cl,ratio_O_F_S_Br_I,ratio_O_F_S_Cl_I,ratio_O_F_Br_Cl_I,ratio_O_S_Br_Cl_I,ratio_F_S_Br_Cl_I,ratio_C_N_O_F_S_Br,ratio_C_N_O_F_S_Cl,ratio_C_N_O_F_S_I,ratio_C_N_O_F_Br_Cl,ratio_C_N_O_F_Br_I,ratio_C_N_O_F_Cl_I,ratio_C_N_O_S_Br_Cl,ratio_C_N_O_S_Br_I,ratio_C_N_O_S_Cl_I,ratio_C_N_O_Br_Cl_I,ratio_C_N_F_S_Br_Cl,ratio_C_N_F_S_Br_I,ratio_C_N_F_S_Cl_I,ratio_C_N_F_Br_Cl_I,ratio_C_N_S_Br_Cl_I,ratio_C_O_F_S_Br_Cl,ratio_C_O_F_S_Br_I,ratio_C_O_F_S_Cl_I,ratio_C_O_F_Br_Cl_I,ratio_C_O_S_Br_Cl_I,ratio_C_F_S_Br_Cl_I,ratio_N_O_F_S_Br_Cl,ratio_N_O_F_S_Br_I,ratio_N_O_F_S_Cl_I,ratio_N_O_F_Br_Cl_I,ratio_N_O_S_Br_Cl_I,ratio_N_F_S_Br_Cl_I,ratio_O_F_S_Br_Cl_I,ratio_C_N_O_F_S_Br_Cl,ratio_C_N_O_F_S_Br_I,ratio_C_N_O_F_S_Cl_I,ratio_C_N_O_F_Br_Cl_I,ratio_C_N_O_S_Br_Cl_I,ratio_C_N_F_S_Br_Cl_I,ratio_C_O_F_S_Br_Cl_I,ratio_N_O_F_S_Br_Cl_I
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(F)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.40893539,0.1423111848115786,149.21,8.099100000000009,59,0.711864406779661,0.1016949152542373,0.1016949152542373,0.03389830508474576,0.01694915254237288,,0.03389830508474576,,0.8135593220338984,0.8135593220338984,0.7457627118644068,0.7288135593220338,,0.7457627118644068,,0.2033898305084746,0.13559322033898305,0.11864406779661017,,0.13559322033898305,,0.13559322033898305,0.11864406779661017,,0.13559322033898305,,0.05084745762711865,,0.06779661016949153,,,0.05084745762711865,,,,,0.9152542372881356,0.847457627118644,0.8305084745762712,,0.847457627118644,,0.847457627118644,0.8305084745762712,,0.847457627118644,,0.7627118644067796,,0.7796610169491526,,,0.7627118644067796,,,,,0.23728813559322035,0.22033898305084745,,0.23728813559322035,,0.15254237288135594,,0.1694915254237288,,,0.15254237288135594,,,,,0.15254237288135594,,0.1694915254237288,,,0.15254237288135594,,,,,,0.0847457627118644,,,,,,,,,0.9491525423728814,0.9322033898305084,,0.9491525423728814,,0.864406779661017,,0.8813559322033898,,,0.864406779661017,,,,,0.864406779661017,,0.8813559322033898,,,0.864406779661017,,,,,,0.7966101694915254,,,,,,,,,0.2542372881355932,,0.2711864406779661,,,0.2542372881355932,,,,,,0.1864406779661017,,,,,,,,,,0.1864406779661017,,,,,,,,,,,,,,0.9661016949152542,,0.9830508474576272,,,0.9661016949152542,,,,,,0.8983050847457628,,,,,,,,,,0.8983050847457628,,,,,,,,,,,,,,,0.288135593220339,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCN(CC(F)F)CC5)c(Cl)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,8.670398752,0.1249845335628456,143.22,9.163900000000002,63,0.6984126984126984,0.1111111111111111,0.07936507936507936,0.047619047619047616,0.015873015873015872,,0.047619047619047616,,0.8095238095238095,0.7777777777777778,0.746031746031746,0.7142857142857143,,0.746031746031746,,0.19047619047619047,0.15873015873015872,0.12698412698412698,,0.15873015873015872,,0.12698412698412698,0.09523809523809523,,0.12698412698412698,,0.06349206349206349,,0.09523809523809523,,,0.06349206349206349,,,,,0.8888888888888888,0.8571428571428571,0.8253968253968254,,0.8571428571428571,,0.8253968253968254,0.7936507936507936,,0.8253968253968254,,0.7619047619047619,,0.7936507936507936,,,0.7619047619047619,,,,,0.23809523809523808,0.20634920634920634,,0.23809523809523808,,0.1746031746031746,,0.20634920634920634,,,0.1746031746031746,,,,,0.14285714285714285,,0.1746031746031746,,,0.14285714285714285,,,,,,0.1111111111111111,,,,,,,,,0.9365079365079365,0.9047619047619048,,0.9365079365079365,,0.873015873015873,,0.9047619047619048,,,0.873015873015873,,,,,0.8412698412698413,,0.873015873015873,,,0.8412698412698413,,,,,,0.8095238095238095,,,,,,,,,0.25396825396825395,,0.2857142857142857,,,0.25396825396825395,,,,,,0.2222222222222222,,,,,,,,,,0.19047619047619047,,,,,,,,,,,,,,0.9523809523809523,,0.9841269841269841,,,0.9523809523809523,,,,,,0.9206349206349206,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,0.30158730158730157,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCN(C(CF)CF)CC5)c(C(F)(F)F)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,9.450996738,0.1100192476056889,143.22,9.5718,67,0.6865671641791045,0.1044776119402985,0.07462686567164178,0.08955223880597014,0.014925373134328358,,0.029850746268656716,,0.7910447761194029,0.7611940298507462,0.7761194029850746,0.7014925373134329,,0.7164179104477612,,0.1791044776119403,0.19402985074626866,0.11940298507462686,,0.13432835820895522,,0.16417910447761194,0.08955223880597014,,0.1044776119402985,,0.1044776119402985,,0.11940298507462686,,,0.04477611940298507,,,,,0.8656716417910447,0.8805970149253731,0.8059701492537313,,0.8208955223880597,,0.8507462686567164,0.7761194029850746,,0.7910447761194029,,0.7910447761194029,,0.8059701492537313,,,0.7313432835820896,,,,,0.26865671641791045,0.19402985074626866,,0.208955223880597,,0.208955223880597,,0.22388059701492538,,,0.14925373134328357,,,,,0.1791044776119403,,0.19402985074626866,,,0.11940298507462686,,,,,,0.13432835820895522,,,,,,,,,0.9552238805970149,0.8805970149253731,,0.8955223880597015,,0.8955223880597015,,0.9104477611940298,,,0.835820895522388,,,,,0.8656716417910447,,0.8805970149253731,,,0.8059701492537313,,,,,,0.8208955223880597,,,,,,,,,0.2835820895522388,,0.29850746268656714,,,0.22388059701492538,,,,,,0.23880597014925373,,,,,,,,,,0.208955223880597,,,,,,,,,,,,,,0.9701492537313433,,0.9850746268656716,,,0.9104477611940298,,,,,,0.9253731343283582,,,,,,,,,,0.8955223880597015,,,,,,,,,,,,,,,0.31343283582089554,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C=C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,8.698970004,0.0753986023516805,134.12,6.930400000000007,51,0.7450980392156863,0.09803921568627451,0.11764705882352941,,0.0392156862745098,,,,0.8431372549019608,0.8627450980392157,,0.7843137254901961,,,,0.21568627450980393,,0.13725490196078433,,,,,0.1568627450980392,,,,,,,,,,,,,,0.9607843137254902,,0.8823529411764706,,,,,0.9019607843137255,,,,,,,,,,,,,,,0.2549019607843137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON(C)C(=O)[C@H]1CC=C(CCC=C(C)C)C[C@@H]1c1ccccc1,6.522878745,0.5507189236453031,29.54,4.872800000000005,24,0.875,0.041666666666666664,0.08333333333333333,,,,,,0.9166666666666666,0.9583333333333334,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(C)(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,7.547600154,0.1046445454933274,137.36,9.4947,60,0.75,0.1,0.1,,0.016666666666666666,,0.03333333333333333,,0.85,0.85,,0.7666666666666667,,0.7833333333333333,,0.2,,0.11666666666666667,,0.13333333333333333,,,0.11666666666666667,,0.13333333333333333,,,,,,,0.05,,,,,0.95,,0.8666666666666667,,0.8833333333333333,,,0.8666666666666667,,0.8833333333333333,,,,,,,0.8,,,,,,0.21666666666666667,,0.23333333333333334,,,,,,,0.15,,,,,,,,,,0.15,,,,,,,,,,,,,,,,0.9666666666666667,,0.9833333333333333,,,,,,,0.9,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,9.809668302,0.1053372897406521,140.6,8.17280000000001,59,0.7288135593220338,0.11864406779661017,0.1016949152542373,,0.01694915254237288,,0.03389830508474576,,0.847457627118644,0.8305084745762712,,0.7457627118644068,,0.7627118644067796,,0.22033898305084745,,0.13559322033898305,,0.15254237288135594,,,0.11864406779661017,,0.13559322033898305,,,,,,,0.05084745762711865,,,,,0.9491525423728814,,0.864406779661017,,0.8813559322033898,,,0.847457627118644,,0.864406779661017,,,,,,,0.7796610169491526,,,,,,0.23728813559322035,,0.2542372881355932,,,,,,,0.1694915254237288,,,,,,,,,,0.15254237288135594,,,,,,,,,,,,,,,,0.9661016949152542,,0.9830508474576272,,,,,,,0.8983050847457628,,,,,,,,,,0.8813559322033898,,,,,,,,,,,,,,,,,,,,0.2711864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,10.08092191,0.1099673462939781,149.83,7.161600000000009,59,0.711864406779661,0.11864406779661017,0.11864406779661017,,0.01694915254237288,,0.03389830508474576,,0.8305084745762712,0.8305084745762712,,0.7288135593220338,,0.7457627118644068,,0.23728813559322035,,0.13559322033898305,,0.15254237288135594,,,0.13559322033898305,,0.15254237288135594,,,,,,,0.05084745762711865,,,,,0.9491525423728814,,0.847457627118644,,0.864406779661017,,,0.847457627118644,,0.864406779661017,,,,,,,0.7627118644067796,,,,,,0.2542372881355932,,0.2711864406779661,,,,,,,0.1694915254237288,,,,,,,,,,0.1694915254237288,,,,,,,,,,,,,,,,0.9661016949152542,,0.9830508474576272,,,,,,,0.8813559322033898,,,,,,,,,,0.8813559322033898,,,,,,,,,,,,,,,,,,,,0.288135593220339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc(O)cc3Cl)cc2[N+](=O)[O-])CC1,10.13076828,0.0923220553554419,157.59,8.810200000000004,60,0.7333333333333333,0.1,0.11666666666666667,,0.016666666666666666,,0.03333333333333333,,0.8333333333333334,0.85,,0.75,,0.7666666666666667,,0.21666666666666667,,0.11666666666666667,,0.13333333333333333,,,0.13333333333333333,,0.15,,,,,,,0.05,,,,,0.95,,0.85,,0.8666666666666667,,,0.8666666666666667,,0.8833333333333333,,,,,,,0.7833333333333333,,,,,,0.23333333333333334,,0.25,,,,,,,0.15,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.9666666666666667,,0.9833333333333333,,,,,,,0.8833333333333333,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.03621217,0.0760617338000106,162.38,10.135099999999998,67,0.746268656716418,0.1044776119402985,0.1044776119402985,,0.014925373134328358,,0.029850746268656716,,0.8507462686567164,0.8507462686567164,,0.7611940298507462,,0.7761194029850746,,0.208955223880597,,0.11940298507462686,,0.13432835820895522,,,0.11940298507462686,,0.13432835820895522,,,,,,,0.04477611940298507,,,,,0.9552238805970149,,0.8656716417910447,,0.8805970149253731,,,0.8656716417910447,,0.8805970149253731,,,,,,,0.7910447761194029,,,,,,0.22388059701492538,,0.23880597014925373,,,,,,,0.14925373134328357,,,,,,,,,,0.14925373134328357,,,,,,,,,,,,,,,,0.9701492537313433,,0.9850746268656716,,,,,,,0.8955223880597015,,,,,,,,,,0.8955223880597015,,,,,,,,,,,,,,,,,,,,0.2537313432835821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1,9.701146924,0.076717586576365,159.14,9.9183,62,0.7419354838709677,0.0967741935483871,0.11290322580645161,,0.016129032258064516,,0.03225806451612903,,0.8387096774193549,0.8548387096774194,,0.7580645161290323,,0.7741935483870968,,0.20967741935483872,,0.11290322580645161,,0.12903225806451613,,,0.12903225806451613,,0.14516129032258066,,,,,,,0.04838709677419355,,,,,0.9516129032258065,,0.8548387096774194,,0.8709677419354839,,,0.8709677419354839,,0.8870967741935484,,,,,,,0.7903225806451613,,,,,,0.22580645161290322,,0.24193548387096775,,,,,,,0.14516129032258066,,,,,,,,,,0.16129032258064516,,,,,,,,,,,,,,,,0.967741935483871,,0.9838709677419355,,,,,,,0.8870967741935484,,,,,,,,,,0.9032258064516129,,,,,,,,,,,,,,,,,,,,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cncc(NC(=O)OC(C)(C)C)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,7.398265852,0.0799889478682494,194.57,9.5256,66,0.7272727272727273,0.10606060606060606,0.13636363636363635,,0.015151515151515152,,0.015151515151515152,,0.8333333333333334,0.8636363636363636,,0.7424242424242424,,0.7424242424242424,,0.24242424242424243,,0.12121212121212122,,0.12121212121212122,,,0.15151515151515152,,0.15151515151515152,,,,,,,0.030303030303030304,,,,,0.9696969696969697,,0.8484848484848485,,0.8484848484848485,,,0.8787878787878788,,0.8787878787878788,,,,,,,0.7575757575757576,,,,,,0.25757575757575757,,0.25757575757575757,,,,,,,0.13636363636363635,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.9848484848484849,,0.9848484848484849,,,,,,,0.8636363636363636,,,,,,,,,,0.8939393939393939,,,,,,,,,,,,,,,,,,,,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccnc(NC(=O)OC(C)(C)C)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,8.122053048,0.0799889478682494,194.57,9.5256,66,0.7272727272727273,0.10606060606060606,0.13636363636363635,,0.015151515151515152,,0.015151515151515152,,0.8333333333333334,0.8636363636363636,,0.7424242424242424,,0.7424242424242424,,0.24242424242424243,,0.12121212121212122,,0.12121212121212122,,,0.15151515151515152,,0.15151515151515152,,,,,,,0.030303030303030304,,,,,0.9696969696969697,,0.8484848484848485,,0.8484848484848485,,,0.8787878787878788,,0.8787878787878788,,,,,,,0.7575757575757576,,,,,,0.25757575757575757,,0.25757575757575757,,,,,,,0.13636363636363635,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.9848484848484849,,0.9848484848484849,,,,,,,0.8636363636363636,,,,,,,,,,0.8939393939393939,,,,,,,,,,,,,,,,,,,,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)C5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,9.643974143,0.1052653222975977,137.36,8.714500000000005,58,0.7413793103448276,0.10344827586206896,0.10344827586206896,,0.017241379310344827,,0.034482758620689655,,0.8448275862068966,0.8448275862068966,,0.7586206896551724,,0.7758620689655172,,0.20689655172413793,,0.1206896551724138,,0.13793103448275862,,,0.1206896551724138,,0.13793103448275862,,,,,,,0.05172413793103448,,,,,0.9482758620689655,,0.8620689655172413,,0.8793103448275862,,,0.8620689655172413,,0.8793103448275862,,,,,,,0.7931034482758621,,,,,,0.22413793103448276,,0.2413793103448276,,,,,,,0.15517241379310345,,,,,,,,,,0.15517241379310345,,,,,,,,,,,,,,,,0.9655172413793104,,0.9827586206896551,,,,,,,0.896551724137931,,,,,,,,,,0.896551724137931,,,,,,,,,,,,,,,,,,,,0.25862068965517243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccccc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.16749109,0.0945320989870264,146.59,7.828300000000009,60,0.7333333333333333,0.1,0.11666666666666667,0.016666666666666666,0.016666666666666666,,0.016666666666666666,,0.8333333333333334,0.85,0.75,0.75,,0.75,,0.21666666666666667,0.11666666666666667,0.11666666666666667,,0.11666666666666667,,0.13333333333333333,0.13333333333333333,,0.13333333333333333,,0.03333333333333333,,0.03333333333333333,,,0.03333333333333333,,,,,0.95,0.85,0.85,,0.85,,0.8666666666666667,0.8666666666666667,,0.8666666666666667,,0.7666666666666667,,0.7666666666666667,,,0.7666666666666667,,,,,0.23333333333333334,0.23333333333333334,,0.23333333333333334,,0.13333333333333333,,0.13333333333333333,,,0.13333333333333333,,,,,0.15,,0.15,,,0.15,,,,,,0.05,,,,,,,,,0.9666666666666667,0.9666666666666667,,0.9666666666666667,,0.8666666666666667,,0.8666666666666667,,,0.8666666666666667,,,,,0.8833333333333333,,0.8833333333333333,,,0.8833333333333333,,,,,,0.7833333333333333,,,,,,,,,0.25,,0.25,,,0.25,,,,,,0.15,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,0.9833333333333333,,0.9833333333333333,,,0.9833333333333333,,,,,,0.8833333333333333,,,,,,,,,,0.9,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
